lat,lon,T_CRU_20100131
60.5,39.5,-9.4247
66.5,133.5,-44.225
-80.5,108.5,
11.5,-85.5,26.44959
24.5,27.5,13.9746
20.5,-75.5,23.0004
36.5,-99.5,3.3
-83.5,69.5,
-87.5,-31.5,
-87.5,145.5,
17.5,-1.5,19.725
62.5,138.5,-41.975
28.5,-100.5,14.3002
-69.5,118.5,
-19.5,-43.5,23.6252
-6.5,-71.5,25.84966
-73.5,120.5,
27.5,109.5,4.725
-81.5,-121.5,
-82.5,12.5,
32.5,96.5,-9.975
74.5,102.5,-29.425
-21.5,-43.5,23.3999
6.5,-68.5,27.67545
-88.5,-152.5,
-88.5,117.5,
51.5,38.5,-6.6003
75.5,-52.5,-25.0001
-13.5,38.5,26.3249
53.5,-114.5,-10.8501
63.5,55.5,-16.950273
68.5,-29.5,-9.925
-71.5,64.5,
-81.5,53.5,
-77.5,-131.5,
21.5,-9.5,17.975
5.5,30.5,31.0997
-76.5,157.5,
34.5,1.5,5.075
-72.5,37.5,
64.5,-173.5,-17.1004
-66.5,85.5,
0.5,38.5,26.7499762
-79.5,124.5,
47.5,30.5,-2.1
-5.5,151.5,25.47544
-78.5,-82.5,
33.5,6.5,11.45
72.5,98.5,-25.775
59.5,147.5,-22.8249
-73.5,137.5,
39.5,75.5,-7.3997
67.5,-129.5,-29.8504
-14.5,-72.5,5.975
73.5,109.5,-32.134
-84.5,-32.5,
-83.5,53.5,
-22.5,-60.5,27.9248
80.5,-58.5,-29.225
-67.5,140.5,
52.5,82.5,-14.4498
-74.5,40.5,
-89.5,96.5,
-82.5,-126.5,
-16.5,16.5,25.4504
38.5,-104.5,0.875
41.5,120.5,-10.6251
5.5,43.5,27.92481
-13.5,-43.5,26.17501
63.5,148.5,-39.7
-83.5,-113.5,
49.5,79.5,-13.4995
54.5,100.5,-20.77455
41.5,64.5,0.225
68.5,158.5,-34.675
22.5,87.5,21.65
-24.5,30.5,23.9252
-71.5,30.5,
58.5,-63.5,-22.1247
-77.5,5.5,
-26.5,121.5,32.55
25.5,46.5,13.675
35.5,-97.5,3.5
-86.5,4.5,
-37.5,144.5,19.6002
31.5,-4.5,7.2
39.5,115.5,-5.5
69.5,-158.5,-25.4754
57.5,120.5,-33.3254
24.5,29.5,14.8248
35.5,112.5,-1.8
-82.5,104.5,
-85.5,129.5,
66.5,-65.5,-25.675
60.5,41.5,-10.4752
-71.5,66.5,
59.5,113.5,-30.3754
41.5,-5.5,3.9253
5.5,25.5,26.6753
-3.5,-48.5,26.90025
66.5,51.5,-17.9504
68.5,-131.5,-28.85
-77.5,-132.5,
62.5,155.5,-35.35
-88.5,-106.5,
-82.5,-78.5,
66.5,155.5,-36.75
-85.5,47.5,
60.5,116.5,-29.9746
-16.5,-55.5,27.77483
46.5,76.5,-9.3748
14.5,4.5,24.9246
-2.5,13.5,24.15041
-7.5,-50.5,25.55031
-1.5,-75.5,25.97455
-74.5,22.5,
67.5,-179.5,-22.675
-82.5,-139.5,
73.5,-38.5,-26.5749
-68.5,82.5,
-84.5,-27.5,
48.5,130.5,-22.85024
61.5,71.5,-21.3503
45.5,122.5,-14.8248
44.5,27.5,0
11.5,0.5,26.1996
63.5,-18.5,1.325
24.5,22.5,15.5748
0.5,41.5,29.8255
17.5,-95.5,21.9254
60.5,-128.5,-24.5498
-24.5,115.5,31.2753
27.5,107.5,3.125
-21.5,147.5,26.7498
-86.5,157.5,
-7.5,-38.5,26.7
-82.5,-124.5,
28.5,65.5,10
64.5,-101.5,-29.025
54.5,67.5,-15.8253
-85.5,-56.5,
6.5,-63.5,24.39973
33.5,63.5,-0.1
46.5,28.5,-1.025
28.5,71.5,15.4
44.5,92.5,-12.1749
-87.5,177.5,
0.5,-53.5,25.3497
57.5,25.5,-3.4246
-27.5,-53.5,24.725
39.5,-113.5,-2.2004
9.5,-69.5,24.95027
50.5,-97.5,-20.0749
52.5,129.5,-26.9501
59.5,29.5,-4.5254
64.5,-158.5,-23.6999
-83.5,66.5,
-74.5,92.5,
-75.5,-119.5,
31.5,-108.5,8.6997
15.5,101.5,22.2254
33.5,100.5,-10.17526
56.5,21.5,-0.825
17.5,102.5,20.4001
28.5,59.5,11.025
65.5,-158.5,-24.2752
-87.5,68.5,
-77.5,-139.5,
41.5,83.5,-4.325
-39.5,174.5,16.7747
46.5,113.5,-20.3251
-28.5,129.5,28.05
55.5,76.5,-17.9502
-11.5,-62.5,24.95013
68.5,112.5,-29.4
8.5,10.5,27.25026
76.5,-48.5,-27.1
-33.5,22.5,21.0004
-82.5,-171.5,
35.5,38.5,6.2
-26.5,140.5,29.9002
52.5,65.5,-15.0498
68.5,147.5,-35.225
-81.5,-12.5,
-18.5,123.5,30.3251
-20.5,145.5,25.675
64.5,-104.5,-28.0495
-83.5,-16.5,
67.5,79.5,-21.0997
47.5,52.5,-10.1
7.5,-61.5,24.85002
-4.5,-75.5,26.20029
-72.5,13.5,
80.5,-71.5,-30.15
-36.5,142.5,23.2499
-74.5,-70.5,
80.5,-41.5,-33.4752
41.5,75.5,-16.9751
60.5,-109.5,-23.6249
10.5,-74.5,27.34995
-77.5,-79.5,
54.5,27.5,-4.1253
30.5,9.5,12.05
-29.5,147.5,29.4245
48.5,-90.5,-19.775
30.5,-6.5,7.7
80.5,-31.5,-31.6499
57.5,-123.5,-16.675
36.5,6.5,6.9747
8.5,5.5,28.19993
-85.5,-148.5,
8.5,32.5,29.97456
-88.5,-160.5,
-29.5,126.5,27.7255
-81.5,98.5,
-89.5,-27.5,
4.5,33.5,27.4246
56.5,32.5,-6.1249
67.5,121.5,-33.875
-87.5,91.5,
22.5,43.5,17.1245
64.5,-75.5,-23.6746
65.5,29.5,-11.8751
41.5,27.5,4.0497
38.5,125.5,-5.15
52.5,-71.5,-25.675
32.5,98.5,-11.525
-83.5,-65.5,
-76.5,-64.5,
-17.5,32.5,23.4003
53.5,-64.5,-22.5497
62.5,38.5,-10.4003
-19.5,136.5,27.7504
67.5,175.5,-33.25
62.5,-114.5,-25.1498
-39.5,176.5,16.6997
52.5,138.5,-22.175
-74.5,-1.5,
-85.5,70.5,
-26.5,31.5,24.2505
-74.5,-78.5,
-81.5,-171.5,
16.5,35.5,23.8003
22.5,28.5,17.4254
-86.5,69.5,
56.5,13.5,-1.225
56.5,111.5,-30.5002
6.5,-65.5,21.87472
73.5,99.5,-27.3
-45.5,-70.5,15.7
0.5,-74.5,25.625353
-79.5,92.5,
-76.5,-100.5,
50.5,32.5,-4.0746
-13.5,-57.5,25.47522
47.5,107.5,-21.97491
70.5,-152.5,-26.8996
-4.5,-48.5,26.79955
-88.5,-131.5,
27.5,-6.5,12.475
-22.5,-56.5,26.3497
28.5,-9.5,12.2254
44.5,129.5,-16.275
43.5,106.5,-13.8253
61.5,140.5,-39.7
16.5,-91.5,20.9003
36.5,105.5,-6.9752
70.5,122.5,-35.5
-82.5,-21.5,
41.5,110.5,-12.7746
48.5,-114.5,-5.525
-72.5,118.5,
47.5,20.5,-1.625
71.5,-88.5,-29.075
9.5,-5.5,24.9996
60.5,101.5,-28.3005
-88.5,-22.5,
54.5,-72.5,-25.0498
-89.5,-80.5,
65.5,119.5,-32.4496
-80.5,-3.5,
-80.5,98.5,
72.5,-52.5,-18.4502
-81.5,-152.5,
-18.5,124.5,30.5751
-73.5,37.5,
-86.5,-22.5,
-84.5,-5.5,
-20.5,-47.5,23.8001
24.5,46.5,14.125
-17.5,-40.5,25.7997
59.5,71.5,-20.4753458
60.5,-141.5,-15.6254
-73.5,108.5,
-20.5,-51.5,26.8248
60.5,42.5,-10.9747
33.5,56.5,6.175
1.5,25.5,26.15024
40.5,44.5,-10.3499
-83.5,-115.5,
9.5,-73.5,26.40028
-8.5,-57.5,25.4997
-87.5,-167.5,
51.5,23.5,-3.1503
-88.5,95.5,
25.5,103.5,7.3496
19.5,80.5,23.525
35.5,36.5,7.05
-78.5,110.5,
47.5,128.5,-22.92499
-72.5,-63.5,
48.5,30.5,-3.2747
44.5,20.5,-1.05
-71.5,137.5,
70.5,-109.5,-28.575
-80.5,50.5,
-16.5,-68.5,9.075
-31.5,-63.5,23.4005
-14.5,132.5,28.3999
-88.5,31.5,
78.5,-30.5,-28.6998
-9.5,-63.5,25.8246
60.5,169.5,-18.6748
-76.5,61.5,
-87.5,-161.5,
37.5,65.5,5.625
47.5,80.5,-11.3497
-27.5,130.5,28.3002
-82.5,23.5,
46.5,63.5,-11.5252
-82.5,-79.5,
-74.5,159.5,
53.5,100.5,-22.0252
52.5,72.5,-14.525
-73.5,50.5,
59.5,103.5,-28.4248
-70.5,123.5,
-84.5,-66.5,
75.5,92.5,-29.2
64.5,84.5,-21.4251
-15.5,-53.5,25.8502
-76.5,-24.5,
48.5,133.5,-19.4501
11.5,-5.5,24.0748
29.5,38.5,10.825
-75.5,-61.5,
66.5,-109.5,-26.925
22.5,33.5,18.7251
51.5,-94.5,-20.5496
11.5,106.5,24.925
51.5,63.5,-14.8502
31.5,48.5,10.5
-10.5,-52.5,25.94996
62.5,98.5,-29.1248
-81.5,88.5,
-8.5,-48.5,26.57529
18.5,-89.5,22.125
11.5,27.5,26.4495
-66.5,101.5,
67.5,-142.5,-25.3249
-86.5,-161.5,
48.5,49.5,-9.4754
-82.5,-179.5,
-27.5,149.5,26.8002
-21.5,33.5,28.2996
0.5,14.5,24.05008
-43.5,-65.5,21.9005
-73.5,81.5,
-79.5,156.5,
36.5,-96.5,2.375
-77.5,-126.5,
82.5,-64.5,-30.975
42.5,118.5,-12.0246
61.5,153.5,-33.55
36.5,32.5,3.9248
-72.5,84.5,
45.5,120.5,-18.3252
33.5,72.5,13.3749
36.5,72.5,-8.5999
26.5,107.5,3.875
-19.5,123.5,31.1496
69.5,-129.5,-29.725
39.5,62.5,2.475
11.5,-12.5,23.225
-24.5,22.5,28.2254
38.5,-106.5,-10.7996
-29.5,144.5,30.3002
53.5,-113.5,-12.475
20.5,19.5,18.1251
20.5,-15.5,19.3504
67.5,164.5,-33.75
-70.5,27.5,
13.5,123.5,24.9002
45.5,-96.5,-14.5751
-86.5,34.5,
79.5,-89.5,-35.025
-31.5,125.5,25.45
30.5,-88.5,11.6505
62.5,165.5,-21.9004
-86.5,70.5,
46.5,128.5,-21.72536
-81.5,52.5,
-17.5,-59.5,27.02475
31.5,71.5,14.375
63.5,71.5,-21.8504
-78.5,80.5,
40.5,104.5,-8.9497
31.5,113.5,4.125
62.5,60.5,-19.6004
-81.5,131.5,
68.5,126.5,-38.15
48.5,-108.5,-10.2249
-86.5,87.5,
-5.5,-78.5,21.42488
-85.5,-122.5,
50.5,-101.5,-19.1752
48.5,42.5,-6.05
50.5,13.5,-2.6503
-6.5,26.5,24.94961
-23.5,129.5,30.6754
-35.5,142.5,25.5246
-78.5,150.5,
-9.5,-52.5,25.69951
5.5,33.5,30.0499
38.5,70.5,-7.1996
67.5,17.5,-12.525
-83.5,-86.5,
-80.5,38.5,
78.5,-90.5,-33.225
9.5,76.5,26.7005
40.5,-76.5,-5.2
-89.5,67.5,
32.5,45.5,11.1
53.5,68.5,-16.3255
-28.5,150.5,26.3995
24.5,95.5,17.8751
70.5,127.5,-38.875
-83.5,109.5,
-70.5,10.5,
-23.5,-60.5,27.7998
15.5,32.5,25.9002
-80.5,40.5,
-88.5,27.5,
59.5,161.5,-24.7997
-83.5,-87.5,
57.5,63.5,-15.6253
-86.5,-137.5,
57.5,-74.5,-24.4501
67.5,-70.5,-25.175
54.5,66.5,-15.5
-29.5,-56.5,25.325
47.5,-109.5,-7.0004
25.5,84.5,17.8996
-29.5,123.5,28.9505
22.5,103.5,14.4754
-71.5,160.5,
-88.5,118.5,
-86.5,153.5,
8.5,44.5,20.5501
48.5,46.5,-8.025
58.5,69.5,-19.04974
-75.5,-134.5,
44.5,93.5,-11.1995
-13.5,-53.5,26.50005
65.5,-71.5,-24.725
30.5,101.5,-3.95
45.5,43.5,-4.175
62.5,81.5,-21.3496
73.5,-78.5,-31.925
72.5,-106.5,-29.35
-21.5,128.5,30.9497
-81.5,-115.5,
53.5,-108.5,-17.8499
-81.5,114.5,
-88.5,21.5,
56.5,158.5,-20.9501
23.5,-9.5,17.25
57.5,84.5,-18.9746
-84.5,-59.5,
-11.5,15.5,20.0754
-18.5,134.5,28.6005
59.5,-158.5,-14.27465
-77.5,-27.5,
43.5,112.5,-15.5002
-86.5,-125.5,
55.5,23.5,-3.4504
-78.5,29.5,
60.5,-150.5,-9.0254
41.5,0.5,6.2254
-76.5,36.5,
-28.5,23.5,25.1503
23.5,12.5,15.2246
-31.5,-59.5,25.5249
70.5,-76.5,-28.325
-85.5,132.5,
42.5,-101.5,-3.9248
-78.5,62.5,
43.5,44.5,-3.175
-74.5,28.5,
-86.5,-25.5,
-11.5,-38.5,27.1246
14.5,-90.5,21.62494
50.5,-4.5,4.925
-80.5,5.5,
65.5,-116.5,-27.6246
70.5,-77.5,-28.3
-68.5,118.5,
-68.5,-65.5,
73.5,56.5,-24.7249
-75.5,108.5,
30.5,99.5,-4.5
30.5,83.5,-11.125
49.5,104.5,-20.77479
51.5,97.5,-28.4499
69.5,-45.5,-17.3501
63.5,47.5,-15.74959
44.5,43.5,-3.4
-86.5,-140.5,
33.5,93.5,-13.15
-84.5,-26.5,
67.5,163.5,-33.75
52.5,-56.5,-13.44962
-28.5,-70.5,15.6996
68.5,-129.5,-29.3255
60.5,-161.5,-15
-72.5,34.5,
41.5,-97.5,-5
68.5,-145.5,-28.075
0.5,100.5,26.02523
56.5,-95.5,-23.1995
61.5,-151.5,-11.9748
66.5,165.5,-32.875
-6.5,146.5,24.52457
13.5,-15.5,23.4496
44.5,2.5,1.3003
15.5,-89.5,22.8247
-89.5,179.5,
54.5,119.5,-30.9747
-52.5,-70.5,12.3
-79.5,101.5,
-14.5,39.5,27.2748
48.5,-73.5,-21.2001
-82.5,-109.5,
-17.5,33.5,25.1005
-18.5,-56.5,27.54955
44.5,-92.5,-12.9998
-71.5,112.5,
24.5,15.5,15.875
-82.5,-156.5,
66.5,91.5,-25.4
-84.5,114.5,
-13.5,-59.5,24.35018
-38.5,-66.5,25.1747
59.5,45.5,-11.8247
-5.5,-68.5,26.12549
44.5,3.5,-0.8002
-88.5,158.5,
23.5,43.5,16.075
-38.5,145.5,18.8247
-71.5,149.5,
-86.5,-69.5,
-81.5,-0.5,
67.5,100.5,-28.425
57.5,70.5,-18.5246
-6.5,-59.5,25.9004
-79.5,89.5,
48.5,-103.5,-14.875
68.5,-43.5,-16.7754
55.5,-66.5,-23.4497
68.5,167.5,-35.9
-81.5,7.5,
-9.5,-49.5,26.95001
33.5,80.5,-12.3002
51.5,-95.5,-20.4245
67.5,-50.5,-12.175
-71.5,51.5,
-71.5,-68.5,
2.5,-59.5,26.37478
-24.5,133.5,29.9499
52.5,96.5,-25.7004
30.5,-81.5,11.8498
-74.5,98.5,
58.5,-99.5,-24.8754
-77.5,92.5,
-79.5,-26.5,
6.5,-62.5,24.17454
4.5,97.5,25.07513
-78.5,94.5,
-80.5,178.5,
50.5,-88.5,-22.52474
50.5,73.5,-12.8754
52.5,74.5,-14.7755
-27.5,-58.5,25.5755
-76.5,121.5,
32.5,83.5,-12
78.5,18.5,-17.8004
-83.5,-14.5,
-77.5,30.5,
52.5,12.5,-1.5
60.5,-132.5,-21.2001
-75.5,115.5,
-86.5,-109.5,
55.5,96.5,-20.5998841
-79.5,-70.5,
-72.5,101.5,
-35.5,140.5,23.7004
-12.5,22.5,24.1249
-89.5,-168.5,
-12.5,-58.5,25.44964
27.5,43.5,12.5
-22.5,115.5,30.3248
-75.5,-69.5,
-5.5,143.5,20.42492
52.5,44.5,-10.2249
53.5,-9.5,4.8248
55.5,80.5,-17.4496
72.5,-82.5,-28.825
-87.5,-137.5,
-78.5,-40.5,
24.5,-104.5,13.0748
-87.5,-37.5,
-70.5,-1.5,
-86.5,117.5,
61.5,165.5,-21.4753
54.5,-101.5,-19.74968
51.5,-85.5,-23.07474
79.5,-47.5,-31.8002
-89.5,-143.5,
-85.5,-174.5,
3.5,39.5,25.9248
-73.5,110.5,
80.5,-57.5,-29.65
-88.5,113.5,
-82.5,5.5,
-81.5,-20.5,
-82.5,-82.5,
-82.5,135.5,
-4.5,18.5,25.42498
-80.5,-151.5,
79.5,-43.5,-32.4502
10.5,14.5,25.9751
50.5,22.5,-2.7504
63.5,57.5,-18.32503
69.5,158.5,-35.45
46.5,-118.5,0.15
9.5,48.5,20.9004
-82.5,-52.5,
-22.5,-49.5,24.2247
-3.5,23.5,24.57499
29.5,16.5,14.0499
56.5,161.5,-20.0246
57.5,79.5,-19.32511
-79.5,-177.5,
-83.5,64.5,
62.5,-136.5,-26.6
55.5,112.5,-30.2504
57.5,31.5,-5.1248
-17.5,36.5,28.3751
-15.5,124.5,29.225
-87.5,136.5,
62.5,-141.5,-21.1249
-84.5,-89.5,
19.5,-3.5,17.975
-79.5,48.5,
42.5,117.5,-15.4747
51.5,-125.5,-5.05
57.5,-100.5,-23.625
64.5,-51.5,-6.8
53.5,104.5,-22.6252
32.5,52.5,2.8
-82.5,33.5,
67.5,-156.5,-25.825
-1.5,-78.5,12.649581
36.5,101.5,-11.6249
19.5,8.5,17.7997
-17.5,123.5,30.0746
-89.5,-125.5,
6.5,116.5,24.93292
-85.5,26.5,
-83.5,160.5,
43.5,-106.5,-3.1749
35.5,61.5,4.475
-81.5,3.5,
-74.5,32.5,
-83.5,-79.5,
53.5,-118.5,-10.124751
-73.5,-96.5,
-87.5,83.5,
65.5,-89.5,-29.05
45.5,86.5,-8.15
-86.5,-91.5,
-81.5,-24.5,
57.5,104.5,-28.7001
31.5,-90.5,9.7745
22.5,56.5,18.3248
-80.5,58.5,
47.5,-72.5,-18.6004
31.5,56.5,4.3
45.5,63.5,-9.325
-81.5,-19.5,
-20.5,14.5,21.7751
-39.5,-64.5,25.8
68.5,55.5,-19.4004
-75.5,-100.5,
18.5,50.5,19.7998
42.5,54.5,-2.675
29.5,100.5,-5.425
54.5,-64.5,-22.8253
-81.5,127.5,
20.5,1.5,16.1
70.5,104.5,-27
34.5,52.5,5.825
45.5,15.5,-0.925
-84.5,60.5,
-72.5,-3.5,
34.5,0.5,5.15
-87.5,-124.5,
58.5,55.5,-12.9753
-75.5,-126.5,
31.5,-109.5,9.0752
-77.5,-134.5,
22.5,55.5,19.2004
31.5,98.5,-8.32503
67.5,165.5,-34.25
-76.5,139.5,
62.5,50.5,-15.4751
-89.5,-154.5,
42.5,47.5,-4.7004
22.5,16.5,16.1754
69.5,165.5,-35
51.5,-75.5,-23.52531
46.5,78.5,-8.7747
25.5,111.5,6.225
39.5,-115.5,-2.4752
-18.5,24.5,27.6497
-18.5,45.5,25.3751
-79.5,-120.5,
42.5,-74.5,-9.1746
-71.5,102.5,
-75.5,71.5,
-72.5,-0.5,
2.5,27.5,26.1996
-75.5,-110.5,
7.5,-80.5,25.42451
-36.5,-63.5,25.1498
66.5,123.5,-33.45
-72.5,62.5,
34.5,48.5,-2.975
53.5,72.5,-15.5
-79.5,112.5,
-75.5,-102.5,
59.5,136.5,-33.0253
-4.5,-52.5,26.1499
-76.5,-68.5,
-86.5,141.5,
70.5,141.5,-41.05
36.5,66.5,4.55
65.5,142.5,-48.05
38.5,-116.5,-0.575
-79.5,-82.5,
-84.5,91.5,
51.5,10.5,-2.3999
42.5,-102.5,-3.2004
55.5,94.5,-19.7004646
67.5,155.5,-35.4
47.5,-105.5,-10.7747
-38.5,146.5,18.2504
-42.5,-64.5,22.2995
1.5,103.5,26.5
56.5,-128.5,-11.1
-66.5,104.5,
-88.5,-117.5,
64.5,99.5,-29.3747
34.5,103.5,-7.7001
33.5,1.5,5.075
62.5,17.5,-6.5746
5.5,28.5,29.2746
-73.5,47.5,
-78.5,87.5,
-69.5,98.5,
65.5,-109.5,-26.5246
65.5,-105.5,-28.15
-22.5,133.5,28.8004
17.5,-88.5,23.15
39.5,8.5,9.7246
8.5,34.5,26.34986
-87.5,99.5,
40.5,97.5,-10.3495
-66.5,-63.5,
-83.5,36.5,
56.5,-114.5,-17.3497
64.5,-115.5,-27.3751
-72.5,-66.5,
72.5,87.5,-23.15
-32.5,-65.5,22.8502
-12.5,-59.5,25.00019
-80.5,43.5,
72.5,-26.5,-16.4499
-78.5,-51.5,
45.5,-95.5,-14.9496
-86.5,155.5,
24.5,100.5,11.4499
-83.5,14.5,
45.5,64.5,-8.675
60.5,51.5,-13.9503
15.5,-7.5,21.9748
-82.5,43.5,
-87.5,-162.5,
62.5,158.5,-32.225
42.5,61.5,-3.05
-67.5,47.5,
58.5,-74.5,-24.2001
48.5,68.5,-13.85
23.5,21.5,16.1748
45.5,-73.5,-12.8754
0.5,-61.5,26.90007
34.5,81.5,-16.575
44.5,127.5,-16.3247
-19.5,-63.5,23.825
73.5,96.5,-27.125
-67.5,121.5,
66.5,48.5,-17.44986
22.5,46.5,15.875
-15.5,19.5,24.0999
56.5,114.5,-31.3252
-82.5,17.5,
18.5,2.5,19.025
42.5,93.5,-7.625
55.5,79.5,-17.5254
38.5,33.5,1.125
-78.5,120.5,
-2.5,104.5,26.82456
-75.5,-112.5,
26.5,-12.5,15.9252
60.5,80.5,-21.15
64.5,118.5,-31.2247
68.5,170.5,-33.175
-8.5,118.5,25.70004
71.5,113.5,-32.375
-8.5,-72.5,26.10044
-88.5,-86.5,
62.5,142.5,-44.85
-87.5,-155.5,
-25.5,26.5,24.925
64.5,139.5,-46.65
18.5,74.5,23.3005
-72.5,56.5,
54.5,-91.5,-22.8497
-28.5,134.5,30.5002
18.5,17.5,21.125
-82.5,78.5,
-19.5,22.5,27.7248
-14.5,-73.5,7.35
-70.5,8.5,
-83.5,74.5,
68.5,-46.5,-15.5752
4.5,24.5,26.09977
69.5,100.5,-28
54.5,-61.5,-19.7502
-86.5,13.5,
-4.5,31.5,23.27456
58.5,-106.5,-22.4005
-75.5,95.5,
-26.5,141.5,30.2999
-78.5,41.5,
-87.5,-141.5,
9.5,-68.5,27.15038
-77.5,115.5,
40.5,76.5,-17.09973
-12.5,-55.5,25.59965
40.5,-0.5,3.0004
39.5,99.5,-11.0754
76.5,-32.5,-28.0753
69.5,24.5,-11.65
74.5,94.5,-28.9
49.5,-122.5,-1.125
29.5,-5.5,10.475
34.5,-90.5,4.8
56.5,-72.5,-24.4251
-85.5,-32.5,
-0.5,-48.5,26.77538
68.5,64.5,-23.3504
-80.5,51.5,
21.5,36.5,20.5504
-74.5,0.5,
-89.5,155.5,
33.5,97.5,-11.225
-81.5,-163.5,
-74.5,135.5,
-66.5,51.5,
10.5,-14.5,25.0754
-86.5,81.5,
-87.5,157.5,
75.5,-113.5,-31.975
-84.5,96.5,
-75.5,123.5,
-88.5,94.5,
32.5,113.5,2.9
44.5,16.5,-1.5751
-47.5,-73.5,9.575
-80.5,-167.5,
63.5,-158.5,-21.9996
-85.5,-138.5,
50.5,-120.5,-6.35
65.5,49.5,-17.39995
25.5,67.5,18.5747
39.5,42.5,-9.6249
62.5,137.5,-40.45
-83.5,70.5,
0.5,-56.5,25.8502
65.5,-135.5,-29.5996
-85.5,83.5,
-77.5,133.5,
39.5,40.5,-7.7749
49.5,-118.5,-7.1002
48.5,106.5,-22.30003
25.5,25.5,14.4252
-14.5,33.5,22.6745
-74.5,-117.5,
39.5,93.5,-9.6747
38.5,99.5,-20.5497
65.5,94.5,-27.1754
38.5,73.5,-14.4251
-87.5,30.5,
48.5,76.5,-13.9254
1.5,-62.5,26.47484
46.5,41.5,-3.575
69.5,173.5,-33.35
17.5,-8.5,20.9753
-81.5,-7.5,
-66.5,-61.5,
-2.5,37.5,22.89982
33.5,65.5,-1.15
66.5,107.5,-29.925
81.5,-83.5,-37.475
-77.5,42.5,
57.5,109.5,-30.8505
18.5,13.5,19.4995
29.5,73.5,15.6
-85.5,68.5,
-69.5,119.5,
22.5,14.5,16.0247
17.5,17.5,23.1502
71.5,110.5,-31.3
-69.5,142.5,
-19.5,26.5,26.8995
30.5,-104.5,9.675
68.5,-161.5,-25.7003
80.5,-26.5,-27.825
60.5,72.5,-21.30025
10.5,-84.5,25.32517
67.5,-101.5,-29.6
-74.5,149.5,
68.5,-68.5,-25.775
69.5,-36.5,-19.3001
55.5,-98.5,-21.6502
-79.5,-171.5,
78.5,-24.5,-25.7002
69.5,91.5,-27.9
23.5,72.5,21.2001
49.5,89.5,-25.4748
-21.5,115.5,30.5662
-26.5,120.5,32.725
16.5,-4.5,20.7752
-0.5,-73.5,26.199741
-68.5,69.5,
-85.5,147.5,
-28.5,149.5,27.5746
58.5,77.5,-20.275285
-37.5,-62.5,24.2746
-19.5,-50.5,26.67523
-74.5,-92.5,
24.5,23.5,15.7251
3.5,-52.5,24.6755
54.5,83.5,-15.9749
-74.5,-116.5,
-88.5,-7.5,
42.5,94.5,-9.3001
29.5,24.5,15.0746
-77.5,135.5,
-3.5,31.5,22.45003
-19.5,122.5,31.1002
-84.5,-105.5,
-11.5,-75.5,11.17543
-77.5,31.5,
-82.5,-153.5,
66.5,-108.5,-27.325
-18.5,22.5,27.1746
-78.5,-90.5,
-9.5,-45.5,26.20019
12.5,-2.5,24.425
-81.5,171.5,
-81.5,115.5,
67.5,-120.5,-26.8499
-9.5,-69.5,26.124882
21.5,96.5,18.6246
58.5,107.5,-30.5001
-71.5,13.5,
23.5,-3.5,15.725
19.5,96.5,21.0254
-27.5,123.5,30.7745
27.5,-12.5,15.5501
-6.5,29.5,22.37522
-81.5,155.5,
4.5,36.5,27.04989
59.5,-127.5,-21.4755
23.5,100.5,12.2998
-73.5,-74.5,
36.5,53.5,4.025
-73.5,126.5,
-11.5,-58.5,25.32474
-80.5,90.5,
-75.5,-118.5,
-17.5,30.5,22.675
31.5,62.5,9.175
-87.5,46.5,
71.5,-123.5,-28.675
5.5,-75.5,17.84975
36.5,82.5,-11.4249
-73.5,-10.5,
73.5,115.5,-33.975
52.5,11.5,-1.025
68.5,117.5,-31.025
-2.5,-55.5,26.3751
47.5,-77.5,-19.0249
68.5,-130.5,-29.0997
-81.5,79.5,
-89.5,156.5,
-89.5,42.5,
49.5,34.5,-4.3499
40.5,-115.5,-3.7748
49.5,15.5,-3.8752
57.5,-111.5,-20.92529
53.5,-90.5,-23.00012
41.5,-113.5,-1.7752
22.5,71.5,21.4751
-86.5,103.5,
21.5,39.5,24.2001
-76.5,77.5,
68.5,35.5,-10.55037
-83.5,123.5,
67.5,-111.5,-26.2247
-3.5,26.5,23.95003
56.5,51.5,-11.5496
-88.5,-175.5,
4.5,-67.5,26.34955
41.5,102.5,-11.2003
76.5,-91.5,-31.1
57.5,-116.5,-19.35024
81.5,-54.5,-29.6
75.5,-50.5,-25.0249
-7.5,-60.5,25.6504
77.5,16.5,-14.575
56.5,-94.5,-23.3997
21.5,106.5,13.6004
-78.5,139.5,
17.5,21.5,22.0749
-76.5,-119.5,
-86.5,86.5,
0.5,-57.5,25.9002
-13.5,-71.5,10.7996
-86.5,85.5,
-89.5,-141.5,
-87.5,41.5,
-71.5,145.5,
82.5,-40.5,-33.05
-12.5,-50.5,27.3503
68.5,99.5,-30.025
-70.5,78.5,
44.5,-109.5,-5.25
67.5,177.5,-30.65
58.5,128.5,-30.85
8.5,-60.5,25.74981
-76.5,-98.5,
59.5,125.5,-29.4996
61.5,79.5,-21.4502
-2.5,20.5,25.4499
-18.5,137.5,27.7751
62.5,53.5,-15.87517
50.5,56.5,-14.1251
-15.5,134.5,29.4997
35.5,49.5,-3.35
14.5,27.5,22.15
47.5,77.5,-12.0252
48.5,101.5,-18.52519
-81.5,-18.5,
-70.5,52.5,
-87.5,162.5,
-86.5,17.5,
61.5,90.5,-22.3995
-81.5,78.5,
33.5,47.5,1.825
-87.5,50.5,
-82.5,109.5,
39.5,79.5,-4.4
